architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,30,537.9641890525818,20480,True,2,100,100,100,53796.41890525818,1.8588597909483857,404.2648273354549,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,45,532.9096341133118,20480,True,2,100,100,100,53290.96341133118,1.8764907518774028,408.0992087182976,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,60,537.8670978546143,20480,True,2,100,100,100,53786.709785461426,1.8591953365221467,404.33780178683645,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,,813.4267330169678,128,False,,10,10,10,8134.267330169678,1.229367021527605,131.6652080056065,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,1,822.8996753692627,128,True,2,10,10,10,8228.996753692627,1.215214964754077,130.14952272516166,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,5,772.9824304580688,128,True,2,10,10,10,7729.8243045806885,1.2936904651343766,138.55424881589173,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,10,823.0376720428467,128,True,2,10,10,10,8230.376720428467,1.2150112126920247,130.12770087931582,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,15,822.844386100769,128,True,2,10,10,10,8228.44386100769,1.2152966185243388,130.15826784395668,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,30,822.9758739471436,128,True,2,10,10,10,8229.758739471436,1.2151024491201865,130.13747230077198,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,45,773.0183839797974,128,True,2,10,10,10,7730.183839797974,1.2936302948600182,138.54780457950795,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,0.5,60,822.9626893997192,128,True,2,10,10,10,8229.626893997192,1.215121916073029,130.13955721142142,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,,1625.4993915557861,256,False,,5,5,5,8127.496957778931,0.615195554790634,132.39008339094445,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,1,1534.8758697509766,256,True,2,5,5,5,7674.379348754883,0.6515184841379019,140.2067777864765,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,5,1635.417652130127,256,True,2,5,5,5,8177.088260650635,0.6114645996987392,131.58718185516867,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,10,1635.0974082946777,256,True,2,5,5,5,8175.487041473389,0.6115843587832167,131.61295401014823,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,15,1634.5998764038086,256,True,2,5,5,5,8172.999382019043,0.6117705099795088,131.65301374759028,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,30,1534.7476959228516,256,True,2,5,5,5,7673.738479614258,0.6515728954384876,140.21848709836254,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,45,1635.0115299224854,256,True,2,5,5,5,8175.057649612427,0.6116164820240805,131.6198669315821,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,1.0,60,1634.941291809082,256,True,2,5,5,5,8174.70645904541,0.6116427574555219,131.6255214044283,1.0,success,
