architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,60,537.888433933258,20480,True,2,100,100,100,53788.843393325806,1.8591215890023793,404.3217631762374,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,,813.4520292282104,128,False,,10,10,10,8134.5202922821045,1.2293287914577866,131.66111356512894,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,1,823.12912940979,128,True,2,10,10,10,8231.2912940979,1.2148762135499105,130.1132424711954,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,5,822.9428052902222,128,True,2,10,10,10,8229.428052902222,1.2151512760930405,130.14270166956464,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,10,773.0807304382324,128,True,2,10,10,10,7730.807304382324,1.29352596776424,138.53663114755008,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,15,823.002290725708,128,True,2,10,10,10,8230.02290725708,1.2150634466864225,130.13329514011588,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,30,822.923994064331,128,True,2,10,10,10,8229.23994064331,1.2151790532453794,130.14567660258012,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,45,772.882342338562,128,True,2,10,10,10,7728.82342338562,1.293857997808868,138.57219156532977,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,0.5,60,823.1601238250732,128,True,2,10,10,10,8231.601238250732,1.2148304698643375,130.10834332247055,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,,1625.370693206787,256,False,,5,5,5,8126.853466033936,0.6152442665414636,132.40056615972296,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,1,1534.2891693115234,256,True,2,5,5,5,7671.445846557617,0.6517676198214492,140.26039178557585,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,5,1635.3132247924805,256,True,2,5,5,5,8176.566123962402,0.6115036464203357,131.59558470965626,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,10,1635.0492000579834,256,True,2,5,5,5,8175.246000289917,0.6116023909033057,131.61683452239137,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,15,1634.9801540374756,256,True,2,5,5,5,8174.900770187378,0.6116282191747502,131.62239276640625,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,30,1534.6712589263916,256,True,2,5,5,5,7673.356294631958,0.6516053481705059,140.22547092629287,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,45,1634.9656581878662,256,True,2,5,5,5,8174.828290939331,0.6116336419618513,131.62355975019042,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,1.0,60,1634.3905925750732,256,True,2,5,5,5,8171.952962875366,0.6118488472357421,131.6698719251317,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,,1625.4489421844482,512,False,,5,5,5,8127.244710922241,0.6152146487333496,132.39419240741682,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,1,1534.4089984893799,512,True,2,5,5,5,7672.044992446899,0.651716720238539,140.2494381953336,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,5,1635.0229740142822,512,True,2,5,5,5,8175.114870071411,0.6116122011085973,131.61894567857013,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,10,1635.1640701293945,512,True,2,5,5,5,8175.820350646973,0.6115594259118399,131.60758845622794,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,15,1635.130214691162,512,True,2,5,5,5,8175.651073455811,0.6115720882748635,131.61031339675063,1.0,success,
